step,optimizer_phase,optimizer_iteration,optimizer_evaluation,learning_rate,evaluation_success,objective,gradient_rms,gradient_inf,activation_update_rms,forward_converged,forward_iterations,forward_failure,line_search_failures,equilibrium_residual_rms,min_det_f,min_det_g,min_det_ainv,min_singular_ainv,top_target_mae,top_target_rms,top_target_max,top_error_rms,top_highpass_rms,top_slope_rms,top_curvature_rms,activation_neighbor_jump_rms,activation_rms
140,adam,140,141,0.007345958971047884,1,1.0062980553390783e-06,2.6945394228865123e-08,1.0914515113046522e-06,0.00011400340134420745,1,5,,0,9.482976773890501e-09,-17.757657025068156,-0.06709115871754039,-0.6927019243473248,0.0013580102361142221,0.0009055823430655369,0.0010031440850341881,0.0025427244824818796,0.0005604474356041969,0.0005864349359280119,0.13596252843682996,11.782957164067893,0.24008458286644047,0.3374250379329065
141,adam,141,142,0.007272499381337405,1,1.0016916897479336e-06,2.2130498364895233e-08,8.320787139405203e-07,0.00011179712778322726,1,3,,0,6.822054610567246e-10,-17.764305293019145,-0.06721702785844992,-0.6927544941729379,0.0018517548783156532,0.0009028860969854161,0.0010008454874494532,0.0025736060955444257,0.0005595954886833068,0.0005851956958897295,0.1358657539900593,11.762542511846778,0.24008126500779667,0.33742765282815557
142,adam,142,143,0.007199774387524031,1,9.97233642358614e-07,1.8804642569298696e-08,5.984224624827081e-07,0.00010950229975777218,1,2,,0,4.614118682953453e-09,-17.76758203392727,-0.06732751973883304,-0.6928061080015974,0.00177838540146773,0.0009002282020581881,0.0009986158632620523,0.002587365440470078,0.0005582559911267654,0.0005843163419653806,0.13581218094868663,11.754515938582209,0.24007812039394072,0.33743014449678826
143,adam,143,144,0.00712777664364879,1,9.927448736847333e-07,2.1387926017071604e-08,8.042055923092312e-07,0.00010754206606948792,1,2,,0,3.022050878345477e-09,-17.768010907548298,-0.06743031717268855,-0.6928561814126311,0.0013453721318632539,0.0008975481685159345,0.0009963658332584138,0.002593856275135623,0.0005563912869277374,0.0005836339504241524,0.13578215792605788,11.753416691690688,0.24007534201603314,0.3374327363063085
144,adam,144,145,0.007056498877212303,1,9.886575274039675e-07,1.9067350061784407e-08,5.355908100602665e-07,0.00010542880961399394,1,2,,0,2.0928783848419043e-09,-17.76622012834079,-0.06753305225909523,-0.6929037955287325,0.0014524876972653532,0.0008952841447256364,0.000994312590387936,0.002595484290352986,0.000554856516046167,0.0005825415367026554,0.13569945405330414,11.734402606675246,0.24007323232860384,0.3374357243855123
145,adam,145,146,0.00698593388844018,1,9.841698147870378e-07,2.432228666674596e-08,9.429358702099424e-07,0.00010376748969805763,1,2,,0,4.933191405167676e-09,-17.762211417647187,-0.06763683911857578,-0.6929482527262062,0.0018757481145925924,0.0008929616884057646,0.0009920533326323933,0.0025929899866641744,0.0005528982620258213,0.0005810321995639698,0.13556552583699755,11.69884712010498,0.24007158174690485,0.3374389986967458
146,adam,146,147,0.006916074549555778,1,9.797967064085876e-07,1.7706886383681117e-08,3.407135816455274e-07,0.00010206004656413622,1,2,,0,3.272152463071889e-09,-17.756389243996136,-0.06773900703532526,-0.6929892938080063,0.0016859771132523562,0.0008907353809348228,0.0009898468095663024,0.0025841682169911017,0.0005510981825174806,0.0005802464539618761,0.13551396983643782,11.687887428589168,0.24006985954856255,0.3374421770351281
147,adam,147,148,0.00684691380406022,1,9.75365500707702e-07,2.7458184764739464e-08,1.2200061915709249e-06,0.00010073727269651115,1,3,,0,7.875588451086144e-09,-17.748904597888185,-0.06783674353139467,-0.6930257723006376,0.001313458302285423,0.0008883890311493372,0.0009876059440423097,0.002572117351319506,0.0005485596851889965,0.0005793314136675219,0.13544728351875823,11.670042724334058,0.2400679530846757,0.33744517405844787
148,adam,148,149,0.006778444666019619,1,9.70781591999258e-07,1.6057382846404984e-08,2.874172158328376e-07,9.934873909358406e-05,1,2,,0,9.425241908200977e-09,-17.740023759016974,-0.06792623752398003,-0.6930555059328104,0.0017096895968242252,0.0008863080229385851,0.0009852824935008527,0.002555165793439039,0.0005481136006600511,0.0005784990449047897,0.1353808817167119,11.654264772847956,0.24006578981738774,0.3374479069330485
149,adam,149,150,0.0067106602193594215,1,9.667272920348343e-07,1.9008397657161984e-08,5.995602224427245e-07,9.75806031435098e-05,1,4,,0,8.16133794041677e-09,-17.730195131285207,-0.06800382341476191,-0.6930814993491102,0.001895659489858129,0.0008843643275621873,0.0009832229106539545,0.002536081654645694,0.0005476807064057787,0.0005777608728075995,0.13532130946465426,11.637938666984878,0.2400631959090155,0.3374501339971144
150,adam,150,151,0.006643553617165827,1,9.62579803700469e-07,2.5793612941734524e-07,5.859128405057592e-06,9.545599695909757e-05,1,3,,0,9.445114296747391e-09,-17.71973446602283,-0.0680709126640566,-0.6931054259309591,0.0017112876824631063,0.0008822853873581693,0.0009811115144062212,0.002516237255543137,0.0005471034739407934,0.0005773459303542779,0.13529782487976807,11.633082303141048,0.24006017928341228,0.3374517345818255
151,adam,151,152,0.006577118080994169,1,1.1921822349819883e-06,1.2882425797985512e-07,5.006790659884186e-06,0.0002705773490632386,1,6,,0,3.0366563506408104e-09,-17.709107428318386,-0.06808945503538746,-0.6931566416113611,0.002307943049108202,0.0009709527840108622,0.001091870979091389,0.0025024054575708537,0.0006196926731571729,0.0005860277625219464,0.1360021553812215,11.734233059224179,0.24005950143352098,0.33745598549292877
152,adam,152,153,0.006511346900184227,1,1.1709401340778815e-06,1.1671465987134571e-07,4.4442104700130805e-06,0.00023796603196776447,1,3,,0,4.094562743124807e-10,-17.693214157521645,-0.06808537208923784,-0.6931417421216666,0.0021528212125232794,0.0009653381019823457,0.0010820998725061756,0.002492661359445965,0.0006154284834241005,0.0005857331916753256,0.13596040120572628,11.723934293573663,0.24004872175116831,0.3374524339895723
153,adam,153,154,0.006446233431182385,1,1.12691426413691e-06,9.05612549761993e-08,2.9449447643633777e-06,0.00023308540641695088,1,3,,0,2.3419787767083846e-09,-17.673535446714613,-0.06807611083529902,-0.6930750637192807,0.0016377665459180646,0.0009506713244787424,0.001061562181003501,0.002448044746549406,0.0006021687122736435,0.000584058594678924,0.1358775078680443,11.721290572584504,0.2400296562440232,0.33744182352872126
154,adam,154,155,0.006381771096870561,1,1.1059876757314936e-06,1.3778605814961875e-07,5.00975600246478e-06,0.0002460049711889471,1,9,,0,8.024694887389095e-09,-17.645713250924924,-0.0682011056696275,-0.6929808410147944,0.0015696438854117904,0.0009418110144479648,0.0010516594865884554,0.0024879859146595337,0.0005975448063840419,0.0005810414201784071,0.1357314871639578,11.675263130863136,0.24000590114410852,0.33742586083473314
155,adam,155,156,0.006317953385901855,1,1.1322162052593521e-06,1.1317315309281241e-07,5.124665926768952e-06,0.0002576303424358259,1,11,,0,3.730691993970495e-09,-17.643551784661852,-0.06817719483820729,-0.6929012092720928,0.0012746168535777394,0.0009486068702316763,0.0010640564859345353,0.002348091352284085,0.0006337173166399186,0.0005906706546779416,0.13681968750825782,11.95721029890265,0.23998018132674845,0.3374039622636844
156,adam,156,157,0.006254773852042837,1,1.0902516525948972e-06,8.07303751453232e-08,2.347033475222478e-06,0.0002585967499197263,1,3,,0,1.7568779389380895e-09,-17.639589535943283,-0.06871522088732053,-0.6928213238547151,0.004968662229377062,0.0009295092062489176,0.0010441511636707097,0.002283732543612276,0.0006192028934732094,0.0005919270344001711,0.13704048382966635,12.064908050914347,0.2399538933111373,0.3373768271255138
157,adam,157,158,0.006192226113522408,1,1.0516751220619111e-06,4.956562506150963e-08,1.7635707724024345e-06,0.00025212829154961915,1,11,,0,3.1119324437428625e-09,-17.67411633045863,-0.07208110861256568,-0.6927482611285478,0.004945538371355751,0.000910559035135173,0.001025512126725916,0.00241530302051354,0.0006100137517074189,0.000601413298964682,0.1379426240543006,12.379916756984146,0.2399279965643535,0.3373463278395868
158,adam,158,159,0.006130303852387184,1,1.055120888863387e-06,4.552173455023332e-08,1.325604271977731e-06,0.00023134211508092902,1,7,,0,2.300024102542042e-09,-17.68028091025959,-0.07451225385155438,-0.692682791478513,0.004923401897427759,0.0009086065298923155,0.0010271907753009598,0.0024748829642865008,0.0006160915511762488,0.0006040808949407967,0.13827270651253853,12.470403945988924,0.23990363952332272,0.3373156822315791
159,adam,159,160,0.006069000813863312,1,1.0661394717683118e-06,6.362686636814812e-08,1.924526205517599e-06,0.0002012405898082503,1,3,,0,7.827610832784175e-11,-17.685191513983856,-0.07697000791839849,-0.6926406101186534,0.0044994615461187845,0.0009100930644340782,0.0010325403003119597,0.0025269166079564093,0.0006209931053836488,0.0006073664661542067,0.13850780025362414,12.52605971670568,0.23988257270118232,0.3372867854150613
160,adam,160,161,0.006008310805724679,1,1.0741916588002075e-06,6.93828838082436e-08,2.3265340955122396e-06,0.0001717353052803316,1,3,,0,2.243828597303552e-10,-17.69054181028526,-0.0793676426692649,-0.6926319569789556,0.003835604117031792,0.000911563385444427,0.0010364321776171403,0.0025581597164403406,0.0006243941702116209,0.0006094752671436896,0.13866388900555582,12.573136840640977,0.23986581873090526,0.33726102187621027
161,adam,161,162,0.005948227697667433,1,1.0737487324305714e-06,7.456980898637494e-08,2.4507498221233807e-06,0.00015106501980930587,1,3,,0,5.731722193094219e-10,-17.696228583523514,-0.08160983386417382,-0.6926579329252883,0.004084931644219622,0.0009108449509605908,0.0010362184771709928,0.0025655417416643447,0.0006248225838720904,0.0006103902659866098,0.13874830630197696,12.61716038837605,0.23985354693351824,0.33723940442102335
162,adam,162,163,0.005888745420690758,1,1.0637433455474125e-06,7.410484680592245e-08,2.4146044113322556e-06,0.00014338687555466183,1,3,,0,2.599176333558861e-12,-17.701122993445292,-0.0836110307046834,-0.6927104079458396,0.004870025880023245,0.0009062656073605646,0.0010313793412452144,0.002565662832787131,0.0006212077710607296,0.0006098861118710024,0.13868328615619432,12.617856442642296,0.23984525768408535,0.3372226799606044
163,adam,163,164,0.00582985796648385,1,1.04665561800935e-06,6.295086749714228e-08,2.238336659394253e-06,0.00014619178916433327,1,3,,0,9.147559748868983e-10,-17.704457713973426,-0.0852859963908482,-0.6927804173615837,0.004858961108227077,0.0008986412343751223,0.0010230618837633186,0.0025614330690386647,0.0006141851295579809,0.0006082074003133465,0.13848645650109276,12.576333074864284,0.23984059600238275,0.33721112191174796
164,adam,164,165,0.005771559386819012,1,1.0270936186660201e-06,5.336768261615778e-08,1.858996963365702e-06,0.00015291199990929513,1,3,,0,6.20133189713165e-10,-17.706222807928746,-0.08656668119871619,-0.692859806292033,0.0048432196209816205,0.0008910391010745067,0.0010134562736823036,0.0025399442188980734,0.0006061253312495123,0.0006059564416406659,0.13827692870228625,12.542125433019777,0.2398394796704933,0.33720460080358844
165,adam,165,166,0.005713843792950822,1,1.0093227964632005e-06,4.168522895031043e-08,1.2597681472557425e-06,0.00015773299190306332,1,3,,0,7.603718659700364e-11,-17.705706381644323,-0.08743358349194898,-0.692935969640572,0.004820205199881884,0.0008855772548612623,0.001004650584264599,0.0025118204101042484,0.000598351205503823,0.0006033249455537671,0.13805439233944417,12.506890978750882,0.23984111191147534,0.33720271823205866
166,adam,166,167,0.005656705355021313,1,9.965451606091266e-07,3.7358782542430424e-08,6.150579670453945e-07,0.00015757746169792176,1,3,,0,4.362363896793864e-10,-17.701963352477875,-0.08791371608207857,-0.6929965270412564,0.004787824780898985,0.0008827883849820704,0.0009982710857322909,0.0024875187283743823,0.0005925396618173766,0.0006006751688813,0.13783100061432388,12.465929656948697,0.23984452112164942,0.3372048468304642
167,adam,167,168,0.005600138301471101,1,9.833384138646147e-07,3.8478531741710603e-08,6.85108923732922e-07,0.00015232653015047253,1,7,,0,3.0140636342326357e-09,-17.694052644900754,-0.08821596094418012,-0.6930326489182014,0.004744818409624515,0.0008789958479500296,0.0009916342137424538,0.002483397497943392,0.0005851688228790762,0.0005956345683487575,0.1374197781427859,12.38211741766936,0.2398487787901423,0.33721017556038996
168,adam,168,169,0.005544136918456389,1,9.78601135692491e-07,4.738813926859804e-08,1.3678892547698535e-06,0.00014628451641239516,1,3,,0,1.1695986057214594e-10,-17.68311546745805,-0.08793950011124711,-0.6930444378775796,0.0046919077509752,0.0008793704660997989,0.0009892427081826234,0.0024813829808209087,0.0005851433343932593,0.0005944261836944971,0.13728977391150263,12.343429120580398,0.23985355101953476,0.33721823121660716
169,adam,169,170,0.005488695549271825,1,9.758896935687155e-07,5.6888395997724684e-08,2.118288305674149e-06,0.00013754456243225092,1,3,,0,3.3755378137523704e-11,-17.668752189494953,-0.08740580924880358,-0.6930313282676382,0.0046296574800646405,0.000879790114765312,0.0009878712940301058,0.002496397331745993,0.0005861828356958113,0.0005939863304964416,0.13721802390845173,12.314328333513428,0.23985788624978943,0.33722781236281907
170,adam,170,171,0.005433808593779107,1,9.712574538394243e-07,5.8348510128335965e-08,2.326070087315529e-06,0.0001294954381710246,1,3,,0,9.516669854393003e-12,-17.651556513870762,-0.08671313167646244,-0.6929968810646385,0.004559876572084776,0.0008786692833083734,0.0009855239488918695,0.002527714044867711,0.0005857431497449851,0.0005941395385080544,0.13719620365038634,12.298152605310397,0.23986113152229938,0.3372377894223535
171,adam,171,172,0.005379470507841316,1,9.637174273068563e-07,5.1161466980011026e-08,1.9499657658808353e-06,0.00012432311579175956,1,3,,0,4.018995733993505e-12,-17.632597563456727,-0.0859295620275475,-0.6929476564318958,0.0044855045616531575,0.0008755863153035564,0.0009816911058509476,0.0025700079126761703,0.0005826802108416625,0.0005946390057342338,0.13720685851100478,12.293658409806763,0.23986304008118037,0.3372472438879038
172,adam,172,173,0.005325675802762902,1,9.555370801125042e-07,4.226952696517076e-08,1.2135039783995488e-06,0.00012117636413478915,1,3,,0,4.240808870898591e-12,-17.613265574939543,-0.0850894312591933,-0.6928917871380014,0.0044101909412955186,0.000871365560088971,0.000977515769751314,0.002614444340745311,0.0005777823741027514,0.0005953030154162579,0.1372333226008294,12.296325747103165,0.2398637565392005,0.33725554878610847
173,adam,173,174,0.005272419044735273,1,9.491625115127939e-07,4.002079009790207e-08,1.3481594034072402e-06,0.00011766090773606971,1,3,,0,4.5323161708127686e-12,-17.594998600174435,-0.08420678630453156,-0.692837546525865,0.004337653516521501,0.000867160326833522,0.0009742497172248981,0.0026511076883407553,0.0005724690562601942,0.0005959895162076049,0.13726124820970115,12.301043010843664,0.23986368975963301,0.3372623788225892
174,adam,174,175,0.00521969485428792,1,9.449975746581308e-07,4.377775504133088e-08,1.5458175738978212e-06,0.00011243761354847915,1,3,,0,3.152891773446074e-12,-17.578992870778443,-0.08329454261648325,-0.692791996434327,0.004271028813031518,0.0008636095933433108,0.0009721098572991279,0.002671616268657827,0.000567626889619263,0.0005965612996401095,0.13727880396972805,12.304224028056291,0.23986334748326069,0.3372676786365441
175,adam,175,176,0.0051674979057450415,1,9.417724858529806e-07,4.690693565414945e-08,1.4912777276932018e-06,0.0001059892173427823,1,3,,0,2.621385821474037e-12,-17.56598460709682,-0.08237721334425864,-0.692759841608302,0.004212403049055191,0.0008607119792101048,0.0009704496307655439,0.0026709604810211817,0.0005634534207356188,0.0005968993980673749,0.1372778575648137,12.304279318777844,0.23986319320395924,0.33727161020376595
176,adam,176,177,0.00511582292668759,1,9.380667233020823e-07,4.579985339357665e-08,1.1984744310508581e-06,9.981337246397014e-05,1,3,,0,2.498546370443158e-11,-17.55615005197265,-0.08149331003017972,-0.6927427228148122,0.004162611612638873,0.0008582228216766683,0.0009685384469922102,0.002648208331040729,0.0005598001715069168,0.0005969272462018185,0.1372549604213351,12.30122788970221,0.23986354997179732,0.3372744872608613
177,adam,177,178,0.005064664697420715,1,9.333960141208481e-07,4.00108893846307e-08,1.0566730434721268e-06,9.517016469286994e-05,1,3,,0,2.977983284692766e-10,-17.549143895636377,-0.08069021957882244,-0.6927391231624963,0.004121301717389212,0.0008560613461575632,0.0009661242229241786,0.002606100144763352,0.000556485136206619,0.0005966227516387354,0.13721301295300456,12.297037893871535,0.2398645534840714,0.33727670332787735
178,adam,178,179,0.005014018050446508,1,9.307005151585891e-07,2.1071561981168265e-07,1.115735271579035e-05,9.220492419479124e-05,1,5,,0,2.0718919774073617e-09,-17.544396360427687,-0.0800163353048967,-0.6927448213448449,0.004087187966779173,0.000856388784913428,0.0009647282079210648,0.0025415679449815824,0.0005546043571213192,0.0005963578771441632,0.13724320540172308,12.332941173698016,0.23986613195116757,0.3372786598819907
179,adam,179,180,0.004963877869942042,1,9.235334063512278e-07,3.3457021816866666e-08,9.081937896640413e-07,9.03336510471195e-05,1,4,,0,3.406876989835521e-09,-17.537649660160774,-0.0795230096126438,-0.6927487026799678,0.004057983674843033,0.0008536860338437666,0.0009610064548957139,0.0025149608320154436,0.0005519581914715321,0.0005953550092664931,0.1370642921505096,12.261903001422436,0.23986604241474493,0.33728032761770227
180,adam,180,181,0.004914239091242623,1,9.193449267221928e-07,3.613918879509264e-08,1.3706693392890702e-06,8.838371940164935e-05,1,3,,0,3.7287964938587185e-10,-17.53240683807407,-0.07920055402018707,-0.6927581597089663,0.004033919460496578,0.0008534330634134242,0.000958824763302551,0.0024696875751200305,0.0005509311019753986,0.0005945626814976797,0.13696941123112222,12.23478842925088,0.23986627348993408,0.3372819373788463
181,adam,181,182,0.004865096700330196,1,9.150657400493066e-07,3.515769531744024e-08,1.4975749371182694e-06,8.672150843319977e-05,1,3,,0,4.509107201425215e-11,-17.528307968760384,-0.07904521557437275,-0.6927720554288358,0.004014216144003859,0.000852614144911452,0.0009565906857425001,0.0024193579450514087,0.0005497600475400956,0.0005936655140124307,0.13687762084547864,12.213580384548093,0.23986656353187635,0.3372834431898689
182,adam,182,183,0.004816445733326894,1,9.108945213079745e-07,3.0516742200128605e-08,1.3178132172503782e-06,8.53843064536764e-05,1,2,,0,9.410231660990218e-09,-17.524809084616372,-0.07904593762955157,-0.6927883084448246,0.003997308134870534,0.0008511950074076675,0.0009544079428147979,0.002368727445419008,0.0005485295689864922,0.0005927814417375828,0.13678982085078167,12.195805283591536,0.2398667369223619,0.33728488096344345
183,adam,183,184,0.004768281275993625,1,9.074765622498552e-07,2.732796345769932e-08,8.661578053091424e-07,8.365806826649363e-05,1,4,,0,1.4724795914828469e-09,-17.516649273363573,-0.07918174939836918,-0.6928044738060718,0.003981282687283277,0.000849702018424372,0.000952615642454949,0.0022805073723915783,0.0005463049429814858,0.0005912706690593453,0.13664779625431972,12.162357349493625,0.23986675125857884,0.3372863807269851
184,adam,184,185,0.004720598463233689,1,9.211132404791005e-07,8.622983393026999e-08,2.0505481172585306e-06,8.122874476624678e-05,1,8,,0,9.087465433183027e-10,-17.51236972891607,-0.07942922270142233,-0.6928181084706172,0.003963889871995142,0.0008517225781955582,0.0009597464459319974,0.0024045742961706514,0.0005466156255484556,0.0005890334976452917,0.13640811260525557,12.079715552569152,0.2398667695643855,0.3372881191344659
185,adam,185,186,0.004673392478601351,1,9.137838802737388e-07,7.338117909112772e-08,1.5526196325239962e-06,7.97999723767133e-05,1,3,,0,8.603559949159396e-11,-17.51272611417808,-0.07973537263357196,-0.692839888395797,0.0039592983203426664,0.0008487919874154261,0.000955920436162832,0.0023446403072976147,0.000544739073950076,0.0005887196676320377,0.13640043972337304,12.0930977071483,0.2398668267145262,0.3372893482703678
186,adam,186,187,0.004626658553815338,1,9.046330958119696e-07,4.8821144880662455e-08,1.052872758748338e-06,8.131887489767572e-05,1,3,,0,6.527860891465135e-09,-17.51657783601831,-0.08006624358373464,-0.6928627940943572,0.003962672441250512,0.0008459740515062639,0.0009511220194128457,0.0022026290042208,0.0005422751431265417,0.0005887386978300338,0.13643854129697752,12.125519696046569,0.23986676678623461,0.3372903546273661
187,adam,187,188,0.004580391968277185,1,9.031829476493726e-07,4.13084457544756e-08,9.391168000972349e-07,8.11626937190255e-05,1,4,,0,5.337747609530473e-09,-17.546981754548746,-0.08038808686916098,-0.6928758606989264,0.00396612426956039,0.0008449319468607944,0.0009503593781561649,0.0023344932872773664,0.0005461162990036741,0.0005917461781128288,0.13673001230308607,12.229351922552604,0.23986621332621666,0.33729149980887235
188,adam,188,189,0.004534588048594413,1,9.014625274515953e-07,3.98690153663796e-08,8.293936361616364e-07,7.65324393740333e-05,1,3,,0,3.685830710608741e-11,-17.552965939694683,-0.08066084536829612,-0.6928751791471919,0.0039585712609069585,0.0008431103540893749,0.0009494538048012632,0.002372225542596018,0.0005453633300642702,0.0005919026845183209,0.13676829900640464,12.248752403145899,0.23986532342323663,0.3372934575270749
189,adam,189,190,0.004489242168108469,1,8.984613578066496e-07,3.5254189746218394e-08,7.963918523304965e-07,7.463249412210875e-05,1,2,,0,9.201198700777913e-09,-17.55461092070089,-0.08084468534174918,-0.6928619576343428,0.00394106082618959,0.0008407713744373437,0.0009478720155203706,0.002415903679981435,0.0005443866088893345,0.0005920117888435047,0.13680341283071845,12.264313031970103,0.2398640552213117,0.3372961280123737
190,adam,190,191,0.004444349746427384,1,8.950073229317918e-07,3.0985677006719714e-08,7.123963296197471e-07,7.397193915666205e-05,1,2,,0,4.761749786747903e-09,-17.5524626064402,-0.08091179508616199,-0.6928394780732547,0.003915446403783557,0.0008383331505466956,0.0009460482667030218,0.002458695640101054,0.0005433248310827238,0.0005919695994249985,0.13682723676487307,12.274596430030938,0.2398624589739643,0.3372993674115228
191,adam,191,192,0.00439990624896311,1,8.916912811529446e-07,2.9378567820826038e-08,6.026503586831127e-07,7.327003203346531e-05,1,2,,0,3.830398053055121e-09,-17.54772803614863,-0.0808539593551975,-0.6928123923462115,0.003883974526871942,0.0008360951976595028,0.0009442940649781426,0.0024987888029638196,0.0005423627747077656,0.0005918014443672588,0.13684188242938053,12.281018175829981,0.23986065762632722,0.33730301755632536
192,adam,192,193,0.004355907186473479,1,8.88529283295021e-07,2.9405091622478134e-08,6.246739721478669e-07,7.213585679601989e-05,1,2,,0,5.207754202993035e-09,-17.541282189892073,-0.0806853915480041,-0.6927857647345422,0.003848854140357897,0.0008341050685254068,0.0009426183126244796,0.002531728958396864,0.0005414965361551273,0.0005914808118430778,0.13684493750336457,12.283879784058213,0.2398588172289248,0.33730693321529626
193,adam,193,194,0.004312348114608744,1,8.85318467676743e-07,2.874695037218161e-08,7.565035641319191e-07,7.079934152078603e-05,1,2,,0,8.37389449018442e-09,-17.533875283419963,-0.08044151752575676,-0.6927642363777822,0.003811958899524183,0.0008322786408183144,0.0009409136345471581,0.0025553117922570995,0.0005407483863563716,0.0005910070991945539,0.13683637816188918,12.284009032932435,0.23985712060813946,0.3373110037621516
194,adam,194,195,0.004269224633462657,1,1.047674711387185e-06,1.4610650969740404e-07,5.352292452809859e-06,6.954707936937588e-05,1,15,,0,8.008816236770301e-09,-17.529951922978757,-0.08036253250109174,-0.6927514102004572,0.003774657288281542,0.0008902060866149012,0.0010235598230622306,0.002498955302355739,0.000623108327419863,0.0006066220986239965,0.1383703518957352,12.573491648423648,0.23985573558998569,0.3373151601629408
195,adam,195,196,0.00422653238712803,1,1.017168512834535e-06,1.1605983711565437e-07,4.395707725297916e-06,8.508003368815417e-05,1,3,,0,1.539346123757197e-10,-17.51564019147473,-0.0808023388514216,-0.6927122651922061,0.0037219682196455873,0.0008798246182656184,0.0010085477246191848,0.0025445020992077333,0.0006172941202763821,0.0006071323659064114,0.13839633570800697,12.580624971244449,0.2398515429681869,0.3373156547524562
196,adam,196,197,0.00418426706325675,1,9.808911195315041e-07,8.073048890921221e-08,3.051101428940336e-06,0.00010898131549438561,1,3,,0,2.463067656198134e-10,-17.497069777513993,-0.08179787954396107,-0.6926589641757516,0.003659003160522981,0.000866625562922572,0.0009903994747229544,0.0026070594041877537,0.000608282570530116,0.0006085054264076523,0.13846843638856407,12.600652147057643,0.2398457325868722,0.337313225240483
197,adam,197,198,0.004142424392624182,1,9.517585121710984e-07,5.182044472403076e-08,1.788185583373062e-06,0.00012432972009332566,1,3,,0,1.1279653979230656e-10,-17.47649029110725,-0.0831310291045438,-0.6926047473736813,0.003591580257027391,0.0008546172068676698,0.0009755811151160618,0.00267326589703135,0.0005992201935802478,0.000610490959875584,0.13857585395888447,12.629349100627703,0.23983944681700797,0.3373086256880082
198,adam,198,199,0.00410100014869794,1,9.349168519157404e-07,4.231454112891694e-08,9.057954458732852e-07,0.00012823193766579513,1,3,,0,1.3670647044459428e-10,-17.45604667179476,-0.0845754929062129,-0.69256158283371,0.0035252176555321635,0.0008457376051268213,0.0009669109844839598,0.0027308277122898217,0.0005919228477097736,0.0006128048199346945,0.1387014284140065,12.661103222062708,0.23983359799880777,0.33730255500137757
199,adam,199,200,0.004059990147210961,1,9.28436666686214e-07,5.153427112559979e-08,1.43776390880785e-06,0.00012287599382984247,1,3,,0,1.6401969315561805e-10,-17.43760619399492,-0.08593304022756627,-0.6925384202658734,0.0034644055829380865,0.0008402665147896904,0.0009635541846135141,0.002770098650368109,0.0005869009312581064,0.0006151862298132573,0.13883028577466644,12.692324659483083,0.23982880834743198,0.3372956413073733
200,adam,200,201,0.004019390245738851,1,9.271782430079152e-07,6.324753843390812e-08,1.7461438825440199e-06,0.00011249792659801471,1,3,,0,2.536740576974315e-10,-17.42253017839544,-0.08705246082985117,-0.6925401741323349,0.0034121804683261117,0.0008372403821808229,0.0009629009518158736,0.002785106203461178,0.0005839820115619212,0.0006174288637949371,0.1389507331785236,12.720539300515336,0.2398254090096095,0.3372884515757479
201,adam,201,202,0.003979196343281463,1,9.261455294272039e-07,6.970260782122957e-08,1.8496197723373302e-06,0.00010200863883032819,1,3,,0,5.402745091053106e-10,-17.411452174538667,-0.087836936077696,-0.6925674483671397,0.0033699736644170124,0.0008354288063256429,0.0009623645512108205,0.0027738375811802167,0.0005826764902299264,0.0006193754463592736,0.1390533267618206,12.74385562588796,0.23982347919194183,0.33728150187106437
202,adam,202,203,0.003939404379848648,1,9.224926878528819e-07,6.835185968558739e-08,1.7670310809651816e-06,9.541499829089008e-05,1,3,,0,1.7925873852311913e-09,-17.40419482108459,-0.08824508738800943,-0.6926168805422027,0.0033377420155133466,0.0008339014153397066,0.0009604648290556412,0.0027379657365272387,0.0005823976310145014,0.0006209017116108939,0.13912873527898248,12.760401599854,0.2398229025142344,0.3372752591777585
203,adam,203,204,0.0039000103360501614,1,9.162232894058596e-07,5.840676396342869e-08,1.4464196800108052e-06,9.377774982024365e-05,1,4,,0,2.7808202776333783e-09,-17.400220255973828,-0.08829118146576928,-0.6926819003512174,0.0033144442322808262,0.0008321716883129316,0.0009571955335279515,0.0026818703282276896,0.0005829148774145908,0.0006218341572092183,0.13915332890974844,12.764276227815497,0.23982343378654494,0.33727014583835296
204,adam,204,205,0.00386101023268966,1,1.0050532799866468e-06,1.1420953781715504e-07,3.7343807024525234e-06,9.464769710477103e-05,1,10,,0,1.8580446707198373e-10,-17.40413499796871,-0.08829091166333818,-0.6927530060702014,0.0032983314012240035,0.0008616980201317401,0.0010025234560780345,0.002789140686365262,0.0006207344589864885,0.0006331762929275737,0.13946301076888198,12.680395901391217,0.23982475720046773,0.3372666410268814
205,adam,205,206,0.0038224001303627637,1,1.3767418947787719e-06,2.3155508975202017e-07,6.472372305017817e-06,9.888506892421779e-05,1,13,,0,7.291391416796069e-11,-17.392791304340257,-0.08781739724197468,-0.6927495231731977,0.0032819092806930057,0.0009718922677686464,0.0011733464513001997,0.003844552104986631,0.0007698301458241553,0.000687097994993932,0.14493229074099634,14.045906327887488,0.23982398103064373,0.3372641038524764
206,adam,206,207,0.003784176129059135,1,1.3188844284310788e-06,1.8836198056994884e-07,4.312668149384671e-06,0.00011735012626639563,1,3,,0,8.647611982349474e-10,-17.381720486374213,-0.08727712931979754,-0.6926564226903673,0.0032574844128911724,0.0009542193392472438,0.0011484269364792341,0.0037150145361869603,0.0007613467297561927,0.0006857842019120923,0.14485446599923646,14.045457392069165,0.23982084312934862,0.33726255309406217
